code,name,industry,market_cap,roe,growth,turnover,ret_past,ret_future,roe_mean,roe_std,growth_mean,growth_std,turnover_mean,turnover_std,ret_past_mean,ret_past_std,roe_score,growth_score,turnover_score,ret_past_score,alpha
000996.SZ,中国中期,汽车,5268150000.00,2.82,-49.81,241.45,6.49,-11.72,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.90,-0.62,-2.06,-0.63,-1.05
002031.SZ,巨轮智能,汽车,5124591911.10,1.80,9.52,29.22,-11.07,-6.44,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.04,0.06,0.60,0.64,0.07
002048.SZ,宁波华翔,汽车,7953086887.80,9.19,-12.58,39.86,-0.39,-13.39,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.03,-0.19,0.46,-0.13,0.03
002085.SZ,万丰奥威,汽车,17516906220.78,15.54,0.33,19.01,-0.99,-9.61,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.83,-0.04,0.72,-0.09,0.36
002126.SZ,银轮股份,汽车,6857259043.84,10.01,16.05,39.80,-1.95,-11.21,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.08,0.14,0.46,-0.02,0.17
002239.SZ,奥特佳,汽车,7296067441.61,0.77,-90.54,32.97,-8.98,-14.16,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.18,-1.08,0.55,0.49,-0.30
002283.SZ,天润曲轴,汽车,4859757645.18,8.43,0.90,45.38,-1.37,-8.58,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.13,-0.03,0.39,-0.06,0.04
002284.SZ,亚太股份,汽车,3968240629.10,0.28,-85.61,50.61,-2.71,-7.99,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.24,-1.03,0.33,0.04,-0.48
002328.SZ,新朋股份,汽车,3938799000.00,4.11,5.49,163.77,15.20,-4.10,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.72,0.02,-1.08,-1.27,-0.76
002363.SZ,隆基机械,汽车,2696329950.48,3.57,45.30,40.14,-3.57,-10.96,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.80,0.47,0.46,0.10,0.06
002434.SZ,万里扬,汽车,9889200000.00,5.81,-45.62,20.27,-4.16,-8.40,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.49,-0.57,0.71,0.14,-0.05
002448.SZ,中原内配,汽车,3755062584.90,11.04,0.74,57.82,-2.83,-9.06,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.22,-0.04,0.24,0.04,0.12
002454.SZ,松芝股份,汽车,3658344912.00,5.49,-48.55,58.69,12.57,-10.31,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.54,-0.60,0.23,-1.08,-0.50
002488.SZ,金固股份,汽车,9474978303.57,4.05,199.56,89.25,-9.99,-7.15,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.73,2.24,-0.15,0.56,0.48
002510.SZ,天汽模,汽车,4106996048.72,8.52,128.14,88.41,-7.28,-5.61,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.12,1.42,-0.14,0.37,0.38
002516.SZ,旷达科技,汽车,5093111768.28,5.91,-39.94,52.33,0.59,-4.08,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.48,-0.50,0.31,-0.21,-0.22
002536.SZ,飞龙股份,汽车,3438221122.80,11.57,-0.32,34.54,-5.24,-5.24,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.29,-0.05,0.53,0.22,0.25
002537.SZ,海联金汇,汽车,12036785056.35,1.97,-68.79,35.98,-21.10,-18.86,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.01,-0.83,0.51,1.37,0.01
002553.SZ,南方轴承,汽车,2355960000.00,12.66,14.79,78.09,1.50,-2.35,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.44,0.12,-0.01,-0.27,0.07
002592.SZ,八菱科技,汽车,5417291721.84,0.36,-94.66,87.31,-28.34,-17.05,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.23,-1.13,-0.13,1.90,-0.15
002593.SZ,日上集团,汽车,2671229100.00,4.40,20.23,69.53,-3.30,31.27,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.68,0.19,0.09,0.08,-0.08
002594.SZ,比亚迪,汽车,145082748689.50,5.05,-27.67,28.91,6.38,-15.20,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.60,-0.36,0.60,-0.62,-0.25
002607.SZ,中公教育,汽车,75982360472.48,47.39,119.67,40.09,-4.35,0.35,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,3.00,1.32,0.46,0.15,1.23
002625.SZ,光启技术,汽车,22062979706.88,0.93,-11.55,55.05,-11.50,-11.04,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.16,-0.18,0.27,0.67,-0.10
002662.SZ,京威股份,汽车,6855000000.00,1.78,-71.85,91.42,-8.78,-21.66,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.04,-0.87,-0.18,0.48,-0.40
002682.SZ,龙洲股份,汽车,2845585085.64,6.02,24.05,43.89,-5.60,-6.92,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.46,0.23,0.41,0.24,0.11
002703.SZ,浙江世宝,汽车,3623488424.46,0.49,-92.65,107.99,10.69,13.56,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.22,-1.11,-0.39,-0.94,-0.91
002725.SZ,跃岭股份,汽车,2411520000.00,5.01,193.13,120.58,-8.90,35.13,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.60,2.17,-0.55,0.48,0.38
002765.SZ,蓝黛传动,汽车,2746559128.00,0.22,-97.69,90.63,-15.65,-8.74,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.25,-1.16,-0.17,0.97,-0.40
002863.SZ,今飞凯达,汽车,2376030500.00,6.95,3.64,83.29,-9.86,-2.22,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.34,-0.00,-0.08,0.55,0.03
002865.SZ,钧达股份,汽车,2336256000.00,4.74,-37.97,306.48,-15.83,-0.26,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.64,-0.48,-2.87,0.99,-0.75
002920.SZ,德赛西威,汽车,13860000000.00,10.82,-32.43,88.88,-12.77,-11.41,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.19,-0.42,-0.15,0.77,0.10
300176.SZ,派生科技,汽车,7780471272.00,30.10,-24.74,148.15,-61.73,-16.97,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,2.82,-0.33,-0.89,3.00,1.15
300201.SZ,海伦哲,汽车,5225426020.36,6.29,-41.59,27.08,-14.04,-0.00,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.43,-0.52,0.62,0.86,0.13
300258.SZ,精锻科技,汽车,5216400000.00,14.60,3.34,14.95,-1.98,-1.24,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.71,-0.01,0.77,-0.02,0.36
300304.SZ,云意电气,汽车,3732858573.04,7.54,-6.08,41.00,-7.96,-5.61,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.26,-0.11,0.45,0.42,0.12
300375.SZ,鹏翎股份,汽车,2978572348.80,7.40,6.62,57.27,6.15,-18.94,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.27,0.03,0.25,-0.61,-0.15
300473.SZ,德尔股份,汽车,3575159262.00,7.50,1.05,28.63,-10.24,-17.12,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.26,-0.03,0.60,0.58,0.22
300507.SZ,苏奥传感,汽车,2379551900.00,9.56,-10.01,73.18,-12.35,-4.24,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.02,-0.16,0.05,0.73,0.16
300580.SZ,贝斯特,汽车,3346000000.00,12.04,13.70,191.03,-5.96,-6.59,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.36,0.11,-1.43,0.27,-0.17
300681.SZ,英搏尔,汽车,2333772000.00,8.21,-37.04,89.08,-17.94,-9.69,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.16,-0.47,-0.15,1.14,0.09
300694.SZ,蠡湖股份,汽车,4612089647.34,9.26,-18.29,598.60,-7.75,0.84,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.02,-0.25,-3.00,0.40,-0.72
300695.SZ,兆丰股份,汽车,3893310903.00,11.69,-4.41,78.93,-9.40,-1.46,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.31,-0.10,-0.02,0.52,0.18
300707.SZ,威唐工业,汽车,2369004000.00,13.60,-2.99,79.97,-12.94,2.92,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.57,-0.08,-0.04,0.78,0.31
300733.SZ,西菱动力,汽车,2209600000.00,7.57,-33.99,111.36,-7.38,-3.46,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.25,-0.43,-0.43,0.37,-0.19
300742.SZ,越博动力,汽车,2680726165.50,2.33,-77.50,220.88,-20.58,-7.64,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.97,-0.93,-1.80,1.33,-0.59
300750.SZ,宁德时代,汽车,175074587824.00,11.75,-10.92,77.32,-6.16,-12.94,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.32,-0.17,-0.00,0.29,0.11
600006.SH,东风汽车,汽车,11400000000.00,8.00,734.98,91.03,23.11,-12.28,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.19,3.00,-0.18,-1.84,0.20
600066.SH,宇通客车,汽车,31659330888.90,14.32,-26.50,39.77,6.48,-9.21,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.67,-0.35,0.46,-0.63,0.04
600081.SH,东风科技,汽车,4502721600.00,11.55,3.50,157.19,52.77,-18.87,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.29,-0.01,-1.00,-3.00,-0.93
600093.SH,易见股份,汽车,14939776225.00,11.83,-4.82,68.88,-8.90,-14.73,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.33,-0.10,0.10,0.48,0.20
600104.SH,上汽集团,汽车,319893172173.70,15.67,2.73,9.70,5.02,-12.53,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.85,-0.01,0.84,-0.53,0.29
600148.SH,长春一东,汽车,2395873498.50,8.79,63.07,73.57,-8.39,-10.04,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.09,0.68,0.04,0.45,0.27
600178.SH,东安动力,汽车,2495232000.00,0.30,-86.97,66.90,-6.25,-5.74,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.24,-1.04,0.13,0.29,-0.47
600182.SH,S佳通,汽车,6082600000.00,10.00,41.81,66.72,3.53,-1.57,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.08,0.43,0.13,-0.42,0.06
600213.SH,亚星客车,汽车,2468400000.00,7.21,-70.14,204.82,47.05,-6.15,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.30,-0.85,-1.60,-3.00,-1.44
600218.SH,全柴动力,汽车,6696590800.00,2.06,-42.53,483.66,59.86,-20.93,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.00,-0.53,-3.00,-3.00,-1.88
600297.SH,广汇汽车,汽车,40508942512.50,9.00,-11.91,12.69,-6.60,-11.52,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.06,-0.18,0.80,0.32,0.22
600327.SH,大东方,汽车,3708700812.95,10.65,10.93,23.34,-2.14,-5.37,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.17,0.08,0.67,-0.01,0.23
600335.SH,国机汽车,汽车,11101390174.62,7.72,-16.01,48.49,0.53,-11.15,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.23,-0.23,0.36,-0.20,-0.08
600375.SH,华菱星马,汽车,3051015877.53,2.14,-6.10,124.17,-9.56,-7.83,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.99,-0.12,-0.59,0.53,-0.29
600469.SH,风神股份,汽车,2705207597.82,0.93,103.85,23.78,2.78,2.49,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.16,1.14,0.66,-0.36,0.07
600480.SH,凌云股份,汽车,4605318175.92,7.01,-3.41,33.89,-18.39,-4.55,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.33,-0.08,0.54,1.17,0.33
600523.SH,贵航股份,汽车,5543108197.20,5.18,-36.18,68.05,14.73,10.26,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.58,-0.46,0.11,-1.23,-0.54
600579.SH,克劳斯,汽车,9070723887.40,5.58,-13.05,23.31,-7.25,-9.90,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.52,-0.19,0.67,0.36,0.08
600609.SH,金杯汽车,汽车,5080902163.80,25.63,-22.18,38.69,15.10,-14.62,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,2.21,-0.30,0.48,-1.26,0.28
600623.SH,华谊集团,汽车,18097038005.53,10.42,365.82,21.35,-5.41,-12.46,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.14,3.00,0.70,0.23,1.02
600653.SH,申华控股,汽车,4827023186.16,17.23,164.41,49.45,-2.36,-7.26,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,1.07,1.84,0.34,0.01,0.81
600660.SH,福耀玻璃,汽车,62264847579.99,21.03,30.46,22.90,3.25,-10.15,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,1.58,0.30,0.68,-0.40,0.54
600676.SH,交运股份,汽车,5636141333.12,5.70,-24.99,49.33,2.81,-5.84,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.51,-0.33,0.35,-0.37,-0.21
600686.SH,金龙汽车,汽车,5527387835.21,4.07,-77.29,47.71,-5.60,-17.78,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.73,-0.93,0.37,0.24,-0.26
600699.SH,均胜电子,汽车,25289058960.00,10.49,186.38,24.90,-0.07,-20.80,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.15,2.09,0.65,-0.16,0.68
600741.SH,华域汽车,汽车,74183595343.52,18.53,14.40,16.98,15.46,-14.66,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,1.24,0.12,0.75,-1.28,0.21
600742.SH,一汽富维,汽车,6650295696.00,10.52,4.77,36.74,-5.07,-13.66,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.15,0.01,0.50,0.21,0.22
600818.SH,中路股份,汽车,3740893837.69,0.78,-120.40,30.90,-10.52,-6.43,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-1.18,-1.42,0.58,0.60,-0.36
600841.SH,上柴股份,汽车,5734730963.16,3.63,7.20,20.21,-10.96,-5.19,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.79,0.04,0.71,0.63,0.15
600933.SH,爱柯迪,汽车,7449328800.00,12.76,0.05,31.92,-7.01,-8.59,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.46,-0.04,0.56,0.35,0.33
600960.SH,渤海汽车,汽车,4248804365.46,2.99,-46.73,118.70,6.68,-10.51,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.88,-0.58,-0.52,-0.65,-0.66
601058.SH,赛轮轮胎,汽车,8941834844.18,10.89,107.74,34.72,9.24,-9.69,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.20,1.19,0.53,-0.83,0.27
601127.SH,小康股份,汽车,13946197569.84,2.14,-53.89,36.70,-10.00,-16.73,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.99,-0.66,0.50,0.56,-0.15
601238.SH,广汽集团,汽车,111525410709.64,14.94,1.15,7.97,6.93,-13.29,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.75,-0.03,0.86,-0.67,0.23
601311.SH,骆驼股份,汽车,10823613352.30,9.95,10.12,65.01,-7.25,-4.07,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.07,0.07,0.15,0.36,0.16
601633.SH,长城汽车,汽车,71307368417.23,10.24,4.05,12.64,15.20,-5.21,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.11,0.00,0.80,-1.27,-0.09
601689.SH,拓普集团,汽车,13190984752.54,11.01,2.00,18.92,-10.11,-17.15,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.22,-0.02,0.73,0.57,0.37
601777.SH,力帆股份,汽车,9248853356.16,3.46,58.67,128.92,46.06,-28.98,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.81,0.63,-0.65,-3.00,-0.96
601799.SH,星宇股份,汽车,20639842039.68,14.55,29.69,12.25,24.36,1.78,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.70,0.29,0.81,-1.93,-0.03
601965.SH,中国汽研,汽车,7596136433.61,9.26,8.60,12.94,-6.12,-8.68,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.02,0.05,0.80,0.28,0.28
603006.SH,联明股份,汽车,2575226206.54,10.32,-8.48,77.60,-12.37,5.30,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.12,-0.14,-0.01,0.74,0.18
603009.SH,北特科技,汽车,2689019750.97,3.64,-28.51,102.75,-1.45,-9.21,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.79,-0.37,-0.32,-0.06,-0.38
603013.SH,亚普股份,汽车,9118800000.00,12.96,-0.55,305.09,2.05,-10.01,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.48,-0.05,-2.85,-0.31,-0.68
603023.SH,威帝股份,汽车,2052120150.30,10.74,-5.06,18.47,-4.36,-3.16,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.18,-0.10,0.73,0.15,0.24
603035.SH,常熟汽饰,汽车,3312400000.00,14.32,48.24,55.76,-13.52,-17.24,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.67,0.51,0.27,0.82,0.57
603037.SH,凯众股份,汽车,2168237669.00,15.94,10.44,36.62,-4.52,-8.84,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.89,0.07,0.50,0.17,0.41
603040.SH,新坐标,汽车,2331147878.80,16.25,-1.15,60.27,-1.08,-5.93,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.93,-0.06,0.21,-0.08,0.25
603089.SH,正裕工业,汽车,2306205400.00,13.52,48.53,111.82,5.00,-2.34,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.56,0.51,-0.44,-0.53,0.03
603121.SH,华培动力,汽车,4208400000.00,14.96,-20.68,250.55,-14.01,6.50,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.76,-0.28,-2.17,0.86,-0.21
603129.SH,春风动力,汽车,2982656224.00,12.90,21.95,49.89,-2.38,-7.13,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.48,0.21,0.34,0.01,0.26
603158.SH,腾龙股份,汽车,3609086000.00,11.83,-9.54,28.55,-5.93,-0.48,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.33,-0.15,0.61,0.27,0.26
603166.SH,福达股份,汽车,4064487228.00,5.32,-17.62,23.78,3.03,3.93,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.56,-0.25,0.66,-0.38,-0.13
603178.SH,圣龙股份,汽车,2076806200.00,4.59,-67.20,83.25,-10.35,-3.82,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.66,-0.81,-0.08,0.59,-0.24
603179.SH,新泉股份,汽车,3698267950.16,19.10,12.74,111.36,-6.55,-17.36,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,1.32,0.10,-0.43,0.31,0.33
603197.SH,保隆科技,汽车,3858267266.70,13.64,-9.82,62.74,-10.98,-14.11,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.58,-0.16,0.18,0.64,0.31
603239.SH,浙江仙通,汽车,2977920000.00,12.40,-28.05,71.07,-11.15,-13.76,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.41,-0.37,0.07,0.65,0.19
603305.SH,旭升股份,汽车,10323462000.00,22.65,32.23,129.90,-17.32,-3.61,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,1.80,0.32,-0.66,1.10,0.64
603306.SH,华懋科技,汽车,5102221207.80,12.38,-0.58,16.89,1.56,-9.14,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.41,-0.05,0.75,-0.28,0.21
603335.SH,迪生力,汽车,2145004446.00,2.43,13.11,126.38,-3.88,4.39,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.95,0.10,-0.62,0.12,-0.34
603348.SH,文灿股份,汽车,4591400000.00,7.91,-19.36,165.95,-13.97,-1.95,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.20,-0.27,-1.11,0.85,-0.18
603358.SH,华达科技,汽车,3785152000.00,8.04,-5.55,57.35,-14.40,-7.54,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.19,-0.11,0.25,0.88,0.21
603377.SH,东方时尚,汽车,10060680000.00,12.81,1.90,16.59,0.00,-1.81,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.46,-0.02,0.75,-0.16,0.26
603569.SH,长久物流,汽车,7224180600.00,16.87,4.74,67.77,-7.92,-9.74,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,1.02,0.01,0.11,0.41,0.39
603586.SH,金麒麟,汽车,3362482200.00,4.15,-49.19,35.14,1.52,-8.76,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.72,-0.61,0.52,-0.27,-0.27
603596.SH,伯特利,汽车,7770830220.00,15.79,-6.67,178.02,-15.80,-3.98,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.87,-0.12,-1.26,0.99,0.12
603611.SH,诺力股份,汽车,4957356816.08,11.37,19.95,30.31,9.09,-4.54,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.27,0.18,0.58,-0.82,0.05
603680.SH,今创集团,汽车,10571989950.00,15.08,-26.13,40.89,3.02,-11.05,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.77,-0.34,0.45,-0.38,0.12
603730.SH,岱美股份,汽车,11550085750.00,17.41,-4.20,23.72,4.22,-20.21,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,1.09,-0.09,0.67,-0.47,0.30
603766.SH,隆鑫通用,汽车,9857000880.00,14.12,-5.78,24.79,-5.14,-13.33,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.64,-0.11,0.65,0.21,0.35
603767.SH,中马传动,汽车,2371265120.00,3.95,-28.15,166.38,-4.34,-4.06,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.74,-0.37,-1.12,0.15,-0.52
603768.SH,常青股份,汽车,2662200000.00,4.67,-38.48,67.77,-3.83,-11.11,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.65,-0.49,0.11,0.12,-0.23
603776.SH,永安行,汽车,3355968000.00,7.22,-76.96,64.17,-0.12,2.24,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.30,-0.93,0.16,-0.15,-0.30
603787.SH,新日股份,汽车,2339880000.00,9.73,21.03,124.73,-1.97,9.07,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.04,0.20,-0.60,-0.02,-0.09
603788.SH,宁波高发,汽车,3568761026.49,11.46,-7.75,35.29,-4.50,-8.77,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.28,-0.13,0.52,0.16,0.21
603809.SH,豪能股份,汽车,2544719520.00,10.64,13.46,61.41,-0.41,-3.89,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,0.17,0.11,0.19,-0.13,0.08
603895.SH,天永智能,汽车,2524748800.00,7.83,-41.90,199.08,-11.72,1.41,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.22,-0.52,-1.53,0.69,-0.39
603922.SH,金鸿顺,汽车,2228480000.00,5.00,-37.91,231.73,-26.17,-7.98,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.60,-0.48,-1.93,1.74,-0.32
603926.SH,铁流股份,汽车,2043428500.00,7.29,-24.10,59.78,-2.48,-3.14,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,-0.29,-0.32,0.21,0.02,-0.09
603997.SH,继峰股份,汽车,6170337380.00,16.83,5.72,21.21,-6.31,-18.59,9.41,7.34,3.95,87.37,76.97,80.02,-2.23,13.77,1.01,0.02,0.70,0.30,0.51
000026.SZ,飞亚达,商贸零售,3348423206.78,7.30,28.90,38.72,-8.72,-3.30,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.30,-0.13,0.20,0.69,0.11
000151.SZ,中成股份,商贸零售,3856619400.00,8.38,-5.67,142.08,-2.91,-7.14,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.19,-0.31,-2.34,0.04,-0.70
000417.SZ,合肥百货,商贸零售,4265966574.00,6.04,6.04,28.59,3.01,-3.66,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.43,-0.25,0.45,-0.62,-0.21
000419.SZ,通程控股,商贸零售,2707041621.90,5.93,14.11,22.38,-4.05,-7.43,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.44,-0.21,0.60,0.17,0.03
000501.SZ,鄂武商A,商贸零售,8989525025.39,13.61,-15.42,22.68,-2.66,-8.96,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,0.34,-0.36,0.59,0.02,0.15
000516.SZ,国际医学,商贸零售,11313822993.48,46.74,1082.21,71.37,-6.06,-9.41,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,3.00,3.00,-0.60,0.39,1.45
000560.SZ,我爱我家,商贸零售,14768990335.77,7.34,818.46,28.67,-13.87,-17.70,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.30,3.00,0.45,1.26,1.10
000564.SZ,供销大集,商贸零售,20666929114.64,2.48,-48.51,67.09,-5.49,-21.80,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.79,-0.52,-0.50,0.33,-0.37
000626.SZ,远大控股,商贸零售,5217027808.22,1.86,125.05,56.55,12.53,-12.17,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.85,0.35,-0.24,-1.67,-0.60
000632.SZ,三木集团,商贸零售,2346218632.80,2.57,-48.89,68.75,5.22,1.59,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.78,-0.52,-0.54,-0.86,-0.68
000715.SZ,中兴商业,商贸零售,3010474740.00,6.89,6.75,35.48,18.70,-6.12,10.24,9.81,55.65,199.59,46.87,40.67,-2.52,8.99,-0.34,-0.25,0.28,-2.36,-0.67
